s,p,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21681,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21680
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181044,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C183513
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157695,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C183513
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8686,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C183513
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113339,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61443
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113340,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61443
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6264,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4203
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6263,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4203
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189391,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181278
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189395,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181278
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189392,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181278
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141162,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141159
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141163,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141159
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141161,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141159
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141160,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141159
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192630,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180604
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180605,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180604
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5082,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5010
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5071,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5010
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5078,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5010
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5068,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5010
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8864,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141261
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8865,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141261
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8866,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141261
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8867,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141261
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27410,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6917
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7245,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6917
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135167,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135165
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135166,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135165
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135168,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135165
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134889
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134892,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134889
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134890,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134889
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189391,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181284
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39847,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6179
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39848,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6179
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39849,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6179
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141167,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141198,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54284,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173077
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54285,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173077
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181254,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181184
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181253,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181184
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129272,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129271
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115074,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115073
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115075,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115073
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115076,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115073
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4997,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C143085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5096,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C143085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5090,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C143085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177801,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192799
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176857,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192799
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126172,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126187,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126194,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121865,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121879,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126193,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141032,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141031
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141033,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141031
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135057,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135054
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135055,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135054
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135056,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135054
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21797,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21790
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21791,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21790
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21795,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21790
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21793,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21790
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173683,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4673
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126111,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4673
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141445,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4673
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134123,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134121
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134122,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134121
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134124,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134121
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170773,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190774
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172276,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8064
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150514,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8064
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150515,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8064
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164159,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8064
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190197,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153590
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185881,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190856,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187399,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190852,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21695,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21690
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21692,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21690
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21694,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21690
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21691,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21690
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21693,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21690
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9018,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9287
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9019,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9287
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7528,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139005
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139011,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139005
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80375,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139005
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189392,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181281
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189393,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181281
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189394,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181281
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6702,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6701
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6703,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6701
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40010,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40009
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40011,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40009
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8475,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8122
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8480,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8122
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82403,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174129
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132101,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174129
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6924,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174129
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132105,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174129
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107519,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125304,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125272,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185508,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134911,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105529,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107516,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192066,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134907,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91124,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125646,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134905,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134908,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112172,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141558,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107629,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124153,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107394,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107523,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107520,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112166,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125336,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173130
