s,p,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8492,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9244
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178541,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9244
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156233,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9244
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156232,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9244
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131090,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113351
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113352,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113351
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80099,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113351
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131427,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113351
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140595,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140593
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140594,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140593
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140596,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140593
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140597,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140593
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162114,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150578
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5606,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7471
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7477,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7471
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49537,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24714
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180945,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40252
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180946,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40252
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4493,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8090,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4544,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6608,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5365,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7946,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9254,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8710,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8709,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9392,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9425,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4301
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141132,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141128
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141131,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141128
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141130,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141128
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141129,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141128
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27506,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6525,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173680,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4754,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161581,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5353,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4831,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8540,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6555,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173142,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6245,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4296,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175497,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27507,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6026,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159211,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3633,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3635,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188251,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3841,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45749,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4298,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3086,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27018,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7744,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156343,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4562,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27505,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162503,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6477,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7741,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159680,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7457,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4905,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C146987,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7004,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4868,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162579,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162587,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162583,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162586,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192221,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162592,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162590,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3489
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79458,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79435
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80166,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79435
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123113,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123040,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96190,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123044,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128144,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187984,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123015,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123114,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123123,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120887
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134894,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134888,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134886,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134893,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134895,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134887,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134889,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134885
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90105,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90103
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90104,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90103
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78602,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40119,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40120,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40118,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26880
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136477,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136475
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136476,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136475
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39972,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39968
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164071,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C160916
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165173,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175516
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21621,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21616
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21634,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21616
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21622,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21616
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21623,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21616
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21620,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21616
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6172,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6179,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38527,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107127,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38523,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88190,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34020,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102890,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101358,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34079,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38525,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34081,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34080,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102903,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34078
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188925,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6954,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9371,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9091
